,arr_airport,arr_city,dept_airport,dept_city,duration_hrs,duration_mins,layover_hrs,layover_mins,leg_id,price,stops,total_hrs,total_mins,total_mins_final,total_time_mins,timestamp
40,CPT,Cape Town,SFO,San Francisco,11,0,"[11, 10, 2]","[0, 30, 10]",dacf797f54c6245c05d48754e2277c3d,1913.0,2,23,40,1380,1420,1559792994.2169511
41,CPT,Cape Town,SFO,San Francisco,3,31,"[3, 8, 11]","[31, 10, 40]",8b5be666b3d471f6517db27029fde714,1734.0,2,22,81,1320,1401,1559792994.2169511
42,CPT,Cape Town,SFO,San Francisco,10,50,"[10, 11]","[50, 45]",e8c7a1497ee7a56bd8ffb10f2366ca0e,1813.0,1,21,95,1260,1355,1559792994.2169511
43,CPT,Cape Town,SFO,San Francisco,4,45,"[4, 15, 2]","[45, 39, 10]",61b0a3e239158d0caba5332218d2a8b8,4237.0,2,21,94,1260,1354,1559792994.2169511
44,CPT,Cape Town,SFO,San Francisco,5,46,"[5, 14, 2]","[46, 50, 10]",45c659e3aa0a82c9214b4ed3aa83bafd,4641.0,2,21,106,1260,1366,1559792994.2169511
45,SFO,San Francisco,CPT,Cape Town,2,0,"[2, 11, 11]","[0, 10, 5]",fa26b1b17789a8bd602a0b62592fe7c4,1706.0,2,24,15,1440,1455,1559792994.2169511
46,CPT,Cape Town,SFO,San Francisco,3,31,"[3, 8, 11]","[31, 10, 40]",e1c4c248418c311d843d470a69197512,1732.0,2,22,81,1320,1401,1559792994.2169511
47,CPT,Cape Town,SFO,San Francisco,10,25,"[10, 11]","[25, 30]",8f1c50004020af380a45572ddc6be5d6,2031.0,1,21,55,1260,1315,1559792994.2169511
48,CPT,Cape Town,SFO,San Francisco,2,21,"[2, 9, 11]","[21, 55, 15]",750924f8efbf6dce99a654388448c37a,1702.0,2,22,91,1320,1411,1559792994.2169511
49,CPT,Cape Town,SFO,San Francisco,4,45,"[4, 15, 2]","[45, 39, 10]",39020c36dcc866dcf009116dac6d8b2e,1638.0,2,21,94,1260,1354,1559792994.2169511
50,CPT,Cape Town,SFO,San Francisco,4,5,"[4, 13, 6]","[5, 45, 30]",61438fbf8fab861c134222841143b2e0,1984.0,2,23,80,1380,1460,1559792994.2169511
51,CPT,Cape Town,SFO,San Francisco,5,41,"[5, 7, 11]","[41, 34, 20]",25f8cb2b0675ae086d3504dbe927d3bb,2536.0,2,23,95,1380,1475,1559792994.2169511
52,CPT,Cape Town,SFO,San Francisco,5,46,"[5, 12, 9]","[46, 30, 40]",1569e00be8175e520a13b1996e6d114b,1437.0,2,26,116,1560,1676,1559792994.2169511
53,CPT,Cape Town,SFO,San Francisco,15,40,"[15, 9]","[40, 40]",b94fc04dbb8ff2c01bd240559d83ab4c,1365.0,1,24,80,1440,1520,1559792994.2169511
54,SFO,San Francisco,CPT,Cape Town,1,55,"[1, 10, 11]","[55, 45, 25]",aa95ede801a208f2f1bd9e04239a5f95,1813.0,2,22,125,1320,1445,1559792994.2169511
55,CPT,Cape Town,SFO,San Francisco,2,21,"[2, 9, 11]","[21, 55, 15]",53220a9bd29a7a6f5f10cb1d4fa67ca4,2536.0,2,22,91,1320,1411,1559792994.2169511
56,CPT,Cape Town,SFO,San Francisco,10,15,"[10, 11, 2]","[15, 0, 10]",7f2480161de0a68fc1fd94fc2dc20ec4,4575.0,2,23,25,1380,1405,1559792994.2169511
57,CPT,Cape Town,SFO,San Francisco,11,5,"[11, 11]","[5, 45]",95e154fa89d65dfd5d24c1b6b0128412,1826.0,1,22,50,1320,1370,1559792994.2169511
58,CPT,Cape Town,SFO,San Francisco,4,45,"[4, 15, 2]","[45, 39, 10]",f10328fb6dc638432e4b4a325f82f355,1700.0,2,21,94,1260,1354,1559792994.2169511
59,CPT,Cape Town,SFO,San Francisco,10,25,"[10, 11]","[25, 30]",983ca97d77d655e3cce1e47143ed4a6e,1706.0,1,21,55,1260,1315,1559792994.2169511
60,SFO,San Francisco,CPT,Cape Town,2,0,"[2, 10, 11]","[0, 50, 35]",69a4a27fd614efb46daac04db976b4bd,1516.0,2,23,85,1380,1465,1559792994.2169511
61,SFO,San Francisco,CPT,Cape Town,11,40,"[11, 1, 11]","[40, 15, 25]",366dfae57f86b513c5ce8f10d9cc4cf8,1283.0,2,23,80,1380,1460,1559792994.2169511
62,CPT,Cape Town,SFO,San Francisco,5,31,"[5, 14, 2]","[31, 50, 10]",cd1f0aad5aa742637e60893246ef4bac,4765.0,2,21,91,1260,1351,1559792994.2169511
63,CPT,Cape Town,SFO,San Francisco,10,25,"[10, 10, 2]","[25, 50, 10]",36013d3fe26ca86fd89a2afac3381bc4,5679.0,2,22,85,1320,1405,1559792994.2169511
64,CPT,Cape Town,SFO,San Francisco,4,45,"[4, 15, 2]","[45, 39, 10]",49c3e0108135481bdaa8b02c05023987,1606.0,2,21,94,1260,1354,1559792994.2169511
65,CPT,Cape Town,SFO,San Francisco,5,42,"[5, 7, 11]","[42, 20, 15]",7ca40441a52947d3e01bdec4af593447,1777.0,2,23,77,1380,1457,1559792994.2169511
