,offer_id_dept,offer_id_return,price
0,99afa2c35d91d7864b5e7547b15f8522,202282da744538c4a971cf4ba4725c2c,1069.6799999999998
1,06ca5e42b0a4b383693160d7a4687dba,ceed5a5209bdfdb3c6e493675b248b7e,0.0
2,75fd3fa50ba72fd8bfb4700351e89d2c,4106398536457855aee4d95f1fe8535e,4323.83
3,be8d7ef136e2ef35b41d13cd9b7521d7,461176e3183e954020b338d99d5d326b,1104.58
4,cf47aeb6751789691b769e4ab96955bc,ed0681b3f7e96242a0cc33a88860dc6d,867.57
5,2d1d54beeec2de1b49a9ba0b5ea2bfdb,d789d40d0b81a13a5995c8bccee25c0e,888.3299999999999
6,f4a764dd7d41f1287c1b577765e5d0a4,ceed5a5209bdfdb3c6e493675b248b7e,0.0
7,03f2001506c64030b7aceb478428d36a,202282da744538c4a971cf4ba4725c2c,1088.08
8,55b70a0fcdc2b733721f267980b03cdf,202282da744538c4a971cf4ba4725c2c,1295.1299999999999
9,cf0b62e3b17d6c920fe2f832bf87afec,202282da744538c4a971cf4ba4725c2c,892.14
10,c30ae67c29b0ef5304f086832980e2a2,202282da744538c4a971cf4ba4725c2c,1058.08
11,11b3a2c3f4019e4270e1988dbaff063c,461176e3183e954020b338d99d5d326b,1206.1299999999999
12,31b8c336193de15c44e170600d937abe,1629c17088694df762ce82cf3a5c6ee5,1511.23
13,851c05266684e27eb6f7db30f6316b7f,d789d40d0b81a13a5995c8bccee25c0e,897.65
14,ce3b0202d43910e6772d4247f0583808,461176e3183e954020b338d99d5d326b,1206.1299999999999
15,d17cf39cf2019f9287637b08be7b18af,202282da744538c4a971cf4ba4725c2c,1265.1299999999999
16,4a6f36657cb93509d24f919d6fa9275a,d789d40d0b81a13a5995c8bccee25c0e,1190.83
17,61ec41967f361173e76010463367d214,202282da744538c4a971cf4ba4725c2c,1252.52
18,42733c5bfbdc3348b1489ee5a324f2a2,d789d40d0b81a13a5995c8bccee25c0e,902.15
19,c39f0017aa1373976e28d32fa65d1881,4106398536457855aee4d95f1fe8535e,8824.83
20,4d229d03b745a409715c8223d4538f35,1629c17088694df762ce82cf3a5c6ee5,1531.73
21,7b07d5aa1a694c08e3b1e321c2c77434,4106398536457855aee4d95f1fe8535e,8703.33
22,5dfa4f4af8cae43485dc5ac08bb3a6a3,ed0681b3f7e96242a0cc33a88860dc6d,1036.0500000000002
23,83a7f93327a0ea19379e657f00a8558d,461176e3183e954020b338d99d5d326b,1206.1299999999999
24,203a737723f1ab099d73254d6e587c41,d789d40d0b81a13a5995c8bccee25c0e,903.03
25,143726564bca48f0dddd35d646f310c4,4106398536457855aee4d95f1fe8535e,8780.43
26,3f27e463d399a187def39f5a9b725804,ed0681b3f7e96242a0cc33a88860dc6d,1022.13
27,494a849034875024640d22428cbbe9be,4106398536457855aee4d95f1fe8535e,4287.33
28,33495ccddad5888be32543b3ac07ccc2,d789d40d0b81a13a5995c8bccee25c0e,1231.13
29,3b33143e6bfa65875924a767177c48bd,6fb195957ddfbc1ec3cb523c58b346b5,1768.33
30,0f22db2ce1c73800f8cb40e76278ed5b,d789d40d0b81a13a5995c8bccee25c0e,897.65
31,29339eb7421af6b8662c2d610de76e00,ed0681b3f7e96242a0cc33a88860dc6d,617.45
32,b96ab7627a42727d3e74b97278e042f1,ceed5a5209bdfdb3c6e493675b248b7e,1383.5
33,8caeef3ae7bfe6e0b6f74b3311f40561,ed0681b3f7e96242a0cc33a88860dc6d,867.57
34,cee32659c020e8d3323e796839886292,d789d40d0b81a13a5995c8bccee25c0e,902.15
35,15e88725d3941d28aba3cd23e076b402,ed0681b3f7e96242a0cc33a88860dc6d,1359.43
36,6a4040f1d67c8cbed81ace0739d7c887,c728c212abb1a0a1fb168dfc93c29193,1657.19
37,53ad1543ea2af38fe0e6c2c26f7630ec,202282da744538c4a971cf4ba4725c2c,1264.02
