,offer_id_dept,offer_id_return,price
0,15ee41d6de20c822dcdbf45f88653fa6,420a2ce09855f76b8952a5a7144f3926,1229.33
1,11d9f89a56a5408a1842ef92f41b03a0,a4c458f280e1e680218eb3f03521bf19,1995.53
2,3a26ce676ab92611c56b5435198e2af3,863806fb2b531a3c71d2008c809d6260,1087.31
3,574d4c7e60383bf0770c1be68eca2b4b,863806fb2b531a3c71d2008c809d6260,1281.69
4,002209f2d0486cd13c3ab009b30474c3,a4c458f280e1e680218eb3f03521bf19,1914.73
5,7c97ea07837b851b0aed8ac8e9c9ee0e,a4c458f280e1e680218eb3f03521bf19,5249.33
6,edd69e826b25dc581a62cf6daf084102,a4c458f280e1e680218eb3f03521bf19,3279.03
7,f012b76f82fccca2010a66c90bad626e,a4c458f280e1e680218eb3f03521bf19,2315.83
8,29aae931aa0da8564b9aa4c87b697c7f,a4c458f280e1e680218eb3f03521bf19,3120.33
9,594b54c7f26833385ccaf7c1e6bec599,a4c458f280e1e680218eb3f03521bf19,5662.43
10,48622cbf5137b49e7fe9f054ec1b4869,863806fb2b531a3c71d2008c809d6260,1299.95
11,da75c2104fb35b144457cba8b275cfd4,863806fb2b531a3c71d2008c809d6260,1247.8999999999999
12,c5c9bc26c15b4f1288f537b9329782ea,833a818d4aff45fe2e028e7daed1fe59,4672.03
13,39f965de027b58f7419750788bbb77ee,a4c458f280e1e680218eb3f03521bf19,2500.5299999999997
14,bd8ee0e99c751e3dd0c1f3aa22bf52f8,a4c458f280e1e680218eb3f03521bf19,3253.98
15,46440815ec5a94108f9aa11ecacaa085,a4c458f280e1e680218eb3f03521bf19,3315.43
16,918eceb290c1ac0f6f27c88a9c724968,a4c458f280e1e680218eb3f03521bf19,4710.33
17,2db48154e3e92799a609d12bc7e82d8c,a4c458f280e1e680218eb3f03521bf19,4614.83
18,f4b29f1a2d8b88e19a44ff894ce244c5,a4c458f280e1e680218eb3f03521bf19,2699.81
19,d3e8c7e96513c681326f2530c0cfa7d2,0a9c323f17ca6f2c48f2f292f77b4a05,1178.33
20,654452dab933e02c44c7f297d0e53b1e,a4c458f280e1e680218eb3f03521bf19,1899.43
21,b003253d5773f5c5f1f9ecbde70ea470,a4c458f280e1e680218eb3f03521bf19,3492.43
22,d2c76ebd6115a2783c43d6eee7035ae0,863806fb2b531a3c71d2008c809d6260,1146.8999999999999
23,7a500c36dd42434ffd5a9ed8fa2595a2,a4c458f280e1e680218eb3f03521bf19,2495.13
24,59dc0b8b6aa2ab8854775d0b6c67e574,a4c458f280e1e680218eb3f03521bf19,2699.81
25,6b907ff18b9263488d477b10ae0a0172,a4c458f280e1e680218eb3f03521bf19,3140.1
26,8ce22a829d624c294b0c6fcb4c4de239,aa5d42aed08523e6a0bbe10efd973c90,4751.53
27,5afec63fba074f64370e2727d0232ce6,eb2956caad08da660d17c7013911d6b2,1229.33
28,2a3b5b41dcbf536537a4a2b1b400ff10,999bdd83b2286b6946474bb3185a85dc,1949.13
