,offer_id_dept,offer_id_return,price
0,8f1c50004020af380a45572ddc6be5d6,3b5caa54b9dff72f076b1cdd8336a20c,2030.56
1,3acebf94c4e367dc367afa46d370df25,137bc2a3676291937b751ad8f64238a2,4414.23
2,a2b14d5199149a00d5b1a0c543ce4843,490af83fd353c0bef96d9028baf64f91,1364.53
3,69a50820bed4519db8b8178efa29a974,137bc2a3676291937b751ad8f64238a2,5694.43
4,f10328fb6dc638432e4b4a325f82f355,366dfae57f86b513c5ce8f10d9cc4cf8,1699.6899999999998
5,4ef0887e96be8c13aa148820900b87c1,6ae2948a1e25ea849634cbb27c4c11af,1878.53
6,45ab2fe6cf980c723f70612ca5ddddd7,3b5caa54b9dff72f076b1cdd8336a20c,2030.56
7,67250bdd10780fe0999244eb0fe93ac5,137bc2a3676291937b751ad8f64238a2,4424.93
8,49c3e0108135481bdaa8b02c05023987,366dfae57f86b513c5ce8f10d9cc4cf8,1605.4399999999998
9,36fd4313818ed3c2506af31776543cbe,137bc2a3676291937b751ad8f64238a2,2035.42
10,26e3bcb5df8335ed4251921e096b7f98,137bc2a3676291937b751ad8f64238a2,4218.33
11,046077599f874fe6cd8e6093d7978045,137bc2a3676291937b751ad8f64238a2,4646.23
12,8b2ea711f7c3c38b5b637bf1ac799b08,137bc2a3676291937b751ad8f64238a2,4224.13
13,ac28c4a6e828b155a7641634a2fe1568,137bc2a3676291937b751ad8f64238a2,6000.63
14,9b9c005637eff9a2898472141d2438bd,137bc2a3676291937b751ad8f64238a2,4635.23
15,32608638ecb99061dddab2c31814621c,137bc2a3676291937b751ad8f64238a2,1983.5900000000001
16,6f10786a14f91119016ab9a281475521,366dfae57f86b513c5ce8f10d9cc4cf8,1656.1200000000001
17,45c659e3aa0a82c9214b4ed3aa83bafd,137bc2a3676291937b751ad8f64238a2,4640.23
18,227f9cac1e2517d865249c736fb857b3,137bc2a3676291937b751ad8f64238a2,5722.53
19,bc85652180be4d53b129e08ed993806b,137bc2a3676291937b751ad8f64238a2,4159.53
20,c72a9dbabcd5166527c476025f7b8b64,366dfae57f86b513c5ce8f10d9cc4cf8,1729.03
21,1ed10f884e3ca0b3db1b5ce1161731ce,137bc2a3676291937b751ad8f64238a2,2300.13
22,942933652bb97913325024f8cbee105c,0a099f3ff9d901778aba98f153cfecfa,1730.4299999999998
23,839bb12363cc935f1ff7c2987493c537,137bc2a3676291937b751ad8f64238a2,4680.43
24,aa6a913d2d1904ee69e211abf5ae8a30,366dfae57f86b513c5ce8f10d9cc4cf8,1605.4399999999998
25,892c0d3d86b8c607ff71784ae0445b9e,f0b4818743e575a0e663a34ca243a779,1776.23
26,e0e58c16e6fd099ebf8526c4cb0e2d91,4dc74ac891edff9ad0a80a53f2e6a42a,1673.23
27,e2536843ded829e0de6672d7e875114e,137bc2a3676291937b751ad8f64238a2,4646.23
28,4214f78954d6d36165603a073f7eec84,f217ea47bf1df58bdbdae429e3aabfca,1825.31
29,64db356b83a2b721be943f9a4377527e,137bc2a3676291937b751ad8f64238a2,4424.93
30,e2c4f14e4e27ca54739fb4b89512e216,70e3119d1b83e90688552dcdb27ce401,2382.73
31,7f2480161de0a68fc1fd94fc2dc20ec4,137bc2a3676291937b751ad8f64238a2,4574.13
