,offer_id_dept,offer_id_return,price
0,655ac6d12795f279ea870476d674d6b2,9fe3f1eb0ac49f28217ec167fc93b302,1559.73
1,3d59cad41979b978bbcced765ef4959c,aedb6c755cf57130abb5b1f5e88a1eb6,1215.9199999999998
2,76b372bbdd82283b615d440d36261921,fd2382c85d865bf2f890f5457b0765df,3418.73
3,68e0b4b32ba58c01841bb2b3111fa55a,510b3e942bfaa2739cb79a85230011e0,1330.13
4,53ce3aee9164146fc6151c81249731e4,fd2382c85d865bf2f890f5457b0765df,3646.33
5,9cbdbebbc5411fa02ce21a1a3f000ffe,9b3941ea527d2b2874d25fecaa2d63d6,5955.33
6,baec40d981ae3cb8c73542d54193375a,f8d75d9ed430abf0784774be1341d858,1461.13
7,f5bc6b7f74940094d8ad789fbe789a94,fd2382c85d865bf2f890f5457b0765df,3574.73
8,66f3f0a7215a20dca5072e24db5aa8d1,a70692c8368e961a99eb71344ddb1e88,2029.73
9,a7f654bf3fda79e3365a1cab326da4dc,aedb6c755cf57130abb5b1f5e88a1eb6,1397.7199999999998
10,a340b0e85c65e10d6b570258a3b40ee9,fd2382c85d865bf2f890f5457b0765df,1597.11
11,c6ff99af9eec29ec36250308677d66d3,f8d75d9ed430abf0784774be1341d858,1469.8
12,c6de9584f6df0ed675b314236f4940a9,fd2382c85d865bf2f890f5457b0765df,3613.5299999999997
13,3b1662d9646c25dafe0bee96597256b5,fd2382c85d865bf2f890f5457b0765df,1470.58
14,fddf0665a85411ad9e1f7b106db5a4be,fd2382c85d865bf2f890f5457b0765df,1285.56
15,985399a11f37c69ad46ff5639513e657,fd2382c85d865bf2f890f5457b0765df,3574.73
16,71e5fd46a4c4bffb480fd302d1436f9d,f8d75d9ed430abf0784774be1341d858,1438.6000000000001
17,be69246883a527c459fce2aa60460abe,a38451ed3d15b7b23d52535e0b09cb8e,1721.13
18,f3f48bc4ee16ede848fad594c5123f74,fd2382c85d865bf2f890f5457b0765df,3579.23
19,d459a966dae572d11479025e04462185,fd2382c85d865bf2f890f5457b0765df,3596.0299999999997
20,d7162a535c9c83ae158bd93999552559,a70692c8368e961a99eb71344ddb1e88,1215.9199999999998
21,2e951fedb4ac0aa1a890e13b18314200,fd2382c85d865bf2f890f5457b0765df,1446.6599999999999
22,a3324d76bfb486cb3b16713849f849ae,fd2382c85d865bf2f890f5457b0765df,3612.13
23,2f2c37e6195002986432213ed8853b21,fd2382c85d865bf2f890f5457b0765df,1521.08
24,788a4d75d6d31c32113d0b46bc511812,182b85051f09ddac4b0aa2e5a758a8d5,585.53
25,c965e4aa81f5be9facc7e6585008af7f,a70692c8368e961a99eb71344ddb1e88,1428.83
26,679722c62341c95c706a3b26452ba2ea,f8d75d9ed430abf0784774be1341d858,1438.6000000000001
27,41eb37fc2cc192b027fa74ca1ad72a9b,c566cc10dc86ddbb3d265ba42b345202,1416.1
28,5c4659cbcd052275e0bfa811cf0ac4dc,fd2382c85d865bf2f890f5457b0765df,3574.73
29,2ef6ee4d71545d5dfad77dbcf0ee2673,182b85051f09ddac4b0aa2e5a758a8d5,471.3
30,8d68ed45c931e272a1c73ca3c62b184e,a70692c8368e961a99eb71344ddb1e88,1480.18
31,a07765ff978e032d019191054bad6529,a70692c8368e961a99eb71344ddb1e88,1217.03
32,53c444142db7ec8269ccd085f936a596,aedb6c755cf57130abb5b1f5e88a1eb6,1217.03
33,991ee4a86d07e85ca2620613f08b67c0,fd2382c85d865bf2f890f5457b0765df,1282.2700000000002
34,8d49152f19adc2b606fd78c016c77821,510b3e942bfaa2739cb79a85230011e0,10855.63
35,00a7faa3126923912f03ec5294dcedfd,d8ca5f4b81d9c5b848a83dad854469fe,1438.33
36,2561b928c639e52cff203388357dd60f,a70692c8368e961a99eb71344ddb1e88,1394.33
37,b9982638ed6d4b0e1260c86a8fa4944b,f8d75d9ed430abf0784774be1341d858,1598.62
38,29e4cdd57555e7d447c79c23af4d8507,fd2382c85d865bf2f890f5457b0765df,3592.23
39,6900c56d6b6d32cd142d07b4a3e3b3d7,aedb6c755cf57130abb5b1f5e88a1eb6,1514.68
40,cb778ce7c6b57bee8e88447bf8ce96e2,fd2382c85d865bf2f890f5457b0765df,2043.13
41,d9554ea99388a14e769f29940d09d2fe,fd2382c85d865bf2f890f5457b0765df,3890.23
42,dcacc70978e2729939d9b5a6ff47eed7,fd2382c85d865bf2f890f5457b0765df,3909.23
43,9202672b5b7f4893577239be3c414c1b,fd2382c85d865bf2f890f5457b0765df,2043.13
44,a93882c8b6678a14da988e88223a8972,a70692c8368e961a99eb71344ddb1e88,1247.03
45,6ee5ec046cab19141879e085e65d80ec,9fe3f1eb0ac49f28217ec167fc93b302,1044.23
46,f629e84811d80812e3e9bf833a2b1f33,fd2382c85d865bf2f890f5457b0765df,1430.18
47,3dcc71c4520bf4a9b514f83cf02d6e21,aedb6c755cf57130abb5b1f5e88a1eb6,1247.03
48,9d7275b47ec60ab45863116bdb0ec0b1,fd2382c85d865bf2f890f5457b0765df,1207.98
49,916a4e08e1a427465544a99aa5199cd2,aedb6c755cf57130abb5b1f5e88a1eb6,1721.73
50,8de813dc02f24a2150173bc2d54452f6,510b3e942bfaa2739cb79a85230011e0,10928.23
51,a00cc42a48ad69f7592056d6106e0da3,9b3941ea527d2b2874d25fecaa2d63d6,5959.83
52,5e234f2c2d5b406526cd340246d9788f,fd2382c85d865bf2f890f5457b0765df,1586.69
53,548b23c0593935996b8895f009421ee2,fd2382c85d865bf2f890f5457b0765df,1258.48
54,bdda2214fb3d481efb5c8b5e5bc08b69,fd2382c85d865bf2f890f5457b0765df,1571.58
55,a09736f8a7bb0f931a376316700fb0af,aedb6c755cf57130abb5b1f5e88a1eb6,1212.53
56,3ae1339876235e65c8d09a742cf5b8e8,a70692c8368e961a99eb71344ddb1e88,2029.73
57,1f9c526347bd3b546f67dcc16f9ca2ee,a70692c8368e961a99eb71344ddb1e88,1247.03
58,a74c44899c1d47f106bb96c95b3bed20,f8d75d9ed430abf0784774be1341d858,1598.62
59,d25cd1f8a1dd3c7d88ae2cbcf7686a35,510b3e942bfaa2739cb79a85230011e0,10855.63
