,offer_id_dept,offer_id_return,price
0,38b7a9f393191670af213ef82d066f98,643f42a2b87cf2632793772f76e3f165,1274.2
1,acf2c3369a506961f122cdebada602b4,643f42a2b87cf2632793772f76e3f165,1260.63
2,4f8aed2df793c9c2e1a72d6c73ce208e,643f42a2b87cf2632793772f76e3f165,1306.0
3,651fc2bd6eae3df92140504f3b7ce436,643f42a2b87cf2632793772f76e3f165,3955.23
4,0d78cec14768b8f31817a736acc07f4e,643f42a2b87cf2632793772f76e3f165,1259.52
5,68a9a541f34ec48093b4f4d6b9a629f4,643f42a2b87cf2632793772f76e3f165,1290.63
6,83ce75d0848779e33c6669a38e1b6676,643f42a2b87cf2632793772f76e3f165,1238.63
7,129b2a60487cdc12c2d12650d01328d3,a22453b30ada4e87975d095e796ee431,1319.6299999999999
8,bbc73e4cee4fac7ab1f734dde8d70e7a,643f42a2b87cf2632793772f76e3f165,1272.23
9,229ffce33220220b538b5ca715ce4ed0,e83cc725fa6efe07aec290a5b08610ee,1582.88
10,65b8a6e73d2416a40c77a9a2977360e7,8a284fce512559fd7ba6abf9b24720a9,1751.7
11,de716e55c2d5da9263ebfc893226e997,2ae5661e40f5922a4f255a83fce83795,2048.43
12,d447a14108efb15dbade04558bc070d4,643f42a2b87cf2632793772f76e3f165,3940.73
13,a02d7b4fed04300758b33da46797cbee,643f42a2b87cf2632793772f76e3f165,1243.13
14,adf4edfccbc7394ffcfc203fedd57cdd,be45f7b9c37b1efeb65a16c6dd0f31c0,2078.43
15,48bea28da1fc6118d6e615edd067ab3c,643f42a2b87cf2632793772f76e3f165,1266.63
16,499f22b703ea0780dbe7ab48f0fa72a2,a22453b30ada4e87975d095e796ee431,1319.6299999999999
17,542cce51d67b2dbe95685984beef4870,643f42a2b87cf2632793772f76e3f165,3355.23
18,ea2ddd941d0a2d6e27a46cc5538e88c6,420c0be4878164261ecaf337144ecd12,7099.73
19,17c86319ee4c70d717ab25f07d58b226,643f42a2b87cf2632793772f76e3f165,1252.85
20,8fabc9b89962ce8aeb15c67791586fc1,e83cc725fa6efe07aec290a5b08610ee,1868.1299999999999
21,87a16a8a462a870e69f9f0b6ce696e64,9843ab22fc64535049b751ae8fd1ba32,980.13
22,655d0122ae714c14fada16725388ba13,643f42a2b87cf2632793772f76e3f165,1480.75
23,dc4341033be017b74fe7f434b3d28056,8a284fce512559fd7ba6abf9b24720a9,1484.9499999999998
24,7e51ab079092f3600b7f7187733790a7,a22453b30ada4e87975d095e796ee431,1627.98
25,127b7430886e7ac03850618f8807e8e8,8a284fce512559fd7ba6abf9b24720a9,2175.63
26,cfcef5c67f0c092e62fe352f45edad82,420c0be4878164261ecaf337144ecd12,12766.73
27,51cc56ecc8e245cfd6cba1cbf3b3a1e3,643f42a2b87cf2632793772f76e3f165,1290.63
28,89466ec184c3899ab4fef5a00de1a314,643f42a2b87cf2632793772f76e3f165,1243.13
29,89f81206aeb936aeca0e14a776657324,00d1898625e872e8c67e31a7d85efe49,3833.82
30,65ee8cad8b9f883fc1ec9711c40d91cc,643f42a2b87cf2632793772f76e3f165,1555.73
31,0cf42ba335a5b9a4e6090cbf1537b646,2ae5661e40f5922a4f255a83fce83795,2138.43
32,3986cd2acafd652a7702706f8c173dd7,00d1898625e872e8c67e31a7d85efe49,1505.0
33,5bef20a4555e6adc26376eeb52e22e3b,420c0be4878164261ecaf337144ecd12,12766.73
34,67832ab537839b99b293f45fa31b8350,420c0be4878164261ecaf337144ecd12,12766.73
35,540ebadde916835fb9f88d64377da35d,2ae5661e40f5922a4f255a83fce83795,2157.43
36,ca64e247dbb10bf4879df80aab4f55f8,643f42a2b87cf2632793772f76e3f165,1243.13
37,87bf687f1c71c7e716cb3ace9e595304,a22453b30ada4e87975d095e796ee431,1389.52
38,22e07cab6549f0ab5b01578343fbd8a2,420c0be4878164261ecaf337144ecd12,12779.43
39,894d371f5769b2f0e78d0d2c7c7540ad,643f42a2b87cf2632793772f76e3f165,1244.8300000000002
40,2122690eb481360acdada0462b805860,643f42a2b87cf2632793772f76e3f165,1381.83
41,c7bac3eb73f15f08635319a471698bf7,643f42a2b87cf2632793772f76e3f165,1273.13
42,c09e4e285e3d4bb732774223c1d47d5d,643f42a2b87cf2632793772f76e3f165,1273.13
43,a4f446f19c7128ef386a6b60ffff906d,643f42a2b87cf2632793772f76e3f165,3962.93
44,ccd92d94892491948b8381b8f8c2eecb,e83cc725fa6efe07aec290a5b08610ee,1760.06
