,offer_id_dept,offer_id_return,price
0,28183caa599c9a55b7529f517527c5e1,35274f8fefc9398f943e7aa309eaa962,1101.1
1,c6a53ab5c2084ce572de62aee70f8a07,b7071ca94b51e63ad52e3529be9b3ee1,1913.09
2,77284aae9bdab2324569c0a1e01fb3ca,69b81592d974282681ad6977e61b2c41,1200.34
3,9e645a908d18066b2840fab39695d56a,d260a33e5bf004ca7c57bead43f45d8e,1739.7
4,940ac1e4d8cc23bd47ec238593f2ae14,b7071ca94b51e63ad52e3529be9b3ee1,1716.6
5,763fc9ad26b2fa1c2ea714d4b97b5d57,f7f01dc5ca8882f6ec895406a2cdb3a1,1068.2
6,8cd0d8bc6e91447097b357aa3c627ebe,b7071ca94b51e63ad52e3529be9b3ee1,1783.09
7,24f84dcd9a237709ba6a9943cbe7772e,e3b65a61980ff9b9e4c5d804c4c12425,1101.1
8,4dda59d4040c02256949da80a5577f31,b7071ca94b51e63ad52e3529be9b3ee1,1540.36
9,4ceb32fd9ece437ce24e6236926819b6,b7071ca94b51e63ad52e3529be9b3ee1,1783.09
10,044540f33aa027d3399f8c0ce9391cc3,f7f01dc5ca8882f6ec895406a2cdb3a1,1068.2
11,090ff635f6cd64c62a72a082127694f7,b7071ca94b51e63ad52e3529be9b3ee1,1783.09
12,37953206976e471a18252894c573040f,b7071ca94b51e63ad52e3529be9b3ee1,1783.09
13,577c4ea19622ce4fd98acb0c2eac88a6,b7071ca94b51e63ad52e3529be9b3ee1,1783.13
14,fa54dd6a6207aa660a52c121a877eccb,b7071ca94b51e63ad52e3529be9b3ee1,2471.35
15,0c0b104d4dbb543bb909033b4abb0870,b7071ca94b51e63ad52e3529be9b3ee1,1775.1
16,441f9bce242ec2132d80310a341fa1cc,176f330b8e7e7a065c9014bc9238882f,1523.1699999999998
17,b1c18a70778c80fd1460651643d94401,b7071ca94b51e63ad52e3529be9b3ee1,1649.09
18,e259ff135b3c9462e5c840e748e268ae,b7071ca94b51e63ad52e3529be9b3ee1,1783.09
19,ffd83617229caf74e16542920687002e,8bef308e3ba2cd0bd058058abcdab259,1318.2
20,d7f5fe6d973b96ded3e42b889f417a53,b7071ca94b51e63ad52e3529be9b3ee1,1783.09
21,86becd59d953e0a8935dda602cff3e1c,b7071ca94b51e63ad52e3529be9b3ee1,1905.1
22,d49bd6daed310b95b54f19b235987139,69b81592d974282681ad6977e61b2c41,1523.1699999999998
23,43f3ae6ba66fea634fc5768f0fcf2af9,8bef308e3ba2cd0bd058058abcdab259,1318.2
24,a270878b9ffc34d44f55bb43d56b5d2a,b7071ca94b51e63ad52e3529be9b3ee1,1783.09
25,623a3c370d6f5c5a25438b543b5d3830,b7071ca94b51e63ad52e3529be9b3ee1,1775.1
