,offer_id_dept,offer_id_return,price
0,dbd7a9d79ef00a320597b695fee4430d,69919cfe8807122e0eda5354c8f275da,1607.2900000000002
1,2e20d0133ec1d1540861ab7700f33f13,bb2899b2f3beb93d03639ca8e99dc536,11605.83
2,a396f91c564d743d16b2ec068987e33d,10f7dbb63d485823a5e4ea53c23ede77,8765.63
3,9b2eb71adc9ff293eb13a8cc614bfe67,69919cfe8807122e0eda5354c8f275da,2233.53
4,c50dc9dba2bdca04ba9794bb7ddeab0d,8009fbf0469d7adf7a0e6fe5f5397d2a,1990.93
5,a333ae5d3159614e7c2cc472cf769911,10f7dbb63d485823a5e4ea53c23ede77,10693.02
6,2c74e17092d61913cdb0605fa6f7c9e5,d66e0f9f36100898cf99065d3c7f3440,5926.43
7,dbc2c800e8c448dd7829a8ec79395aa1,0e7eb03bed22c2389c9be1faaef9837e,912.33
8,8d7a7386e4c3fa02fee6b6fdde2786c8,066afa7419e540dc1da148a55425ff9f,973.53
9,42b90fabf2db9a7a35797c0067361ca9,467f231692cef6a94c9038bdd83a166b,1346.36
10,3b8fe6ec9c3e541a177d90ace867e3f7,69919cfe8807122e0eda5354c8f275da,2639.33
11,b8fec4351b33f114bdd1f43063188596,0e7eb03bed22c2389c9be1faaef9837e,912.33
12,7d31f921cf9d7e00f921c3e19d7dcffd,69919cfe8807122e0eda5354c8f275da,2234.53
13,0591a5b9ba09624e5faecade60aa5c0d,69919cfe8807122e0eda5354c8f275da,2236.73
14,c10b95a716bb009b085f1b9cf3693609,2c31d5840503bea66a50a12e45e0b385,8399.33
15,000671590d2b5592dc71745458a245b1,69919cfe8807122e0eda5354c8f275da,2296.23
16,5443c6006aeb68f899e4d31fa5d0cf22,8cbbed64390e5caca12fb853759bdedf,5782.83
17,619fc0eaacaf650d162b0a7b32255112,69919cfe8807122e0eda5354c8f275da,1452.32
18,c6943c82ba32f587e9117fc3e8768b8a,8009fbf0469d7adf7a0e6fe5f5397d2a,10790.93
19,c4ec78d544cc61fc2c336aa851437482,6afb7640fa8749747c2d463930ba8d70,1251.21
20,00071d29654c22e842343f383fdc5f45,69919cfe8807122e0eda5354c8f275da,1442.74
21,d5d6680733747fbf6c1b6f159ad04ed9,69919cfe8807122e0eda5354c8f275da,2234.53
22,ecadbcfcfeac330ed30ca2727ab886a3,2c31d5840503bea66a50a12e45e0b385,1124.33
23,e8f5d48e32e033da46384195fc0f8e43,5ab94210b1090ce19d51a1b95d04c619,1348.83
24,91814fcbe91504d869f8dfaab033dfcb,10f7dbb63d485823a5e4ea53c23ede77,2782.13
25,e7a49b23263ecf00c2dab4f8ed4f3943,5ab94210b1090ce19d51a1b95d04c619,1244.83
26,47a1f95722ca9aa84dc2a92ef2829482,69919cfe8807122e0eda5354c8f275da,1452.32
27,f14e7a3a208559b4242ccac4d7584b42,2c31d5840503bea66a50a12e45e0b385,2162.33
28,9555a19a336e26b538c70528dbd7897c,8009fbf0469d7adf7a0e6fe5f5397d2a,10786.43
29,77e3b60520c8a71e89ce0988ff275113,c853fd62c9ba917ad1158675302408af,10790.93
30,aa919affdfa86340da73e09ee7582ca1,bb2899b2f3beb93d03639ca8e99dc536,13316.83
31,53678486122b240f0cb854a8c279fab6,69919cfe8807122e0eda5354c8f275da,2236.73
32,8ce0e9356af31a4493547125800bf25b,2c31d5840503bea66a50a12e45e0b385,2185.7200000000003
33,8fcb1979f39b81c6cdf88a6c2d0924b9,69919cfe8807122e0eda5354c8f275da,1238.66
