,arr_city,dept_city,leg_id,price,stops,total_time_mins,arr_city_coords,dept_city_coords
271,Montreal,San Francisco,217f2467de4b6645ba2411fd39a6c10d,711.0,1,388,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
272,Montreal,San Francisco,15adc91f24c7c927e77e83f0c59e8907,490.0,1,412,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
273,Montreal,San Francisco,276f5eb9818e160f972de0c408669071,784.0,1,452,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
274,Montreal,San Francisco,32944e626c8b066d7213b3db99bec4a0,464.0,1,437,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
275,San Francisco,Montreal,d8c5e45e6734210fe4417a15769b5607,507.0,1,487,"(37.7749295, -122.4194155)","(45.5016889, -73.567256)"
276,Montreal,San Francisco,efe6c11795f08f29acdc478433c1abb5,566.0,1,391,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
277,Montreal,San Francisco,e461f3db1d32e06bd05c7cecf048777b,625.0,1,464,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
278,Montreal,San Francisco,ae2c5941edd69b7284a95d38c9af67e4,799.0,1,390,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
279,Montreal,San Francisco,473dc0a608d83ee3544b645213665c31,1292.0,1,406,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
280,Montreal,San Francisco,9684aacf40e747fc7fafbdb44c86bb87,4680.0,0,328,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
281,San Francisco,Montreal,1ec9540f91a938984d99bef1225ab301,490.0,1,439,"(37.7749295, -122.4194155)","(45.5016889, -73.567256)"
282,San Francisco,Montreal,b9edd1f876acedd11b225a41f969c788,1292.0,0,373,"(37.7749295, -122.4194155)","(45.5016889, -73.567256)"
283,Montreal,San Francisco,9b91f9c834c66cad8f079184bccb461b,511.0,1,371,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
284,Montreal,San Francisco,c6f62c7f41ec8edc9ffd09f5cce4114e,759.0,2,462,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
285,Montreal,San Francisco,550e0e694de984c1eee48e92847c569a,695.0,1,446,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
286,Montreal,San Francisco,c6623a4c7ecb2f34a0bc5d15b24b3074,817.0,1,380,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
287,Montreal,San Francisco,8661f0a65e14e7fab5b8ef0a1203c37d,2723.0,1,388,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
288,San Francisco,Montreal,72bc2fb39a4f8b29eeeccd052d404faa,464.0,1,423,"(37.7749295, -122.4194155)","(45.5016889, -73.567256)"
289,Montreal,San Francisco,e527707efa31360cc896d538c2b707db,536.0,1,407,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
290,Montreal,San Francisco,82fc6d1dd067fbd0300145709ed63875,591.0,1,380,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
291,Montreal,San Francisco,0dc565c4f1860376ea80c263ba0a3d05,511.0,1,371,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
292,Montreal,San Francisco,1d0486ff613dd58c708f42634b16ffd8,508.0,1,401,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
293,Montreal,San Francisco,5180db5286dda43ad9de828dd2c558f8,627.0,1,432,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
294,Montreal,San Francisco,35ad7478804715f7d8d1926464c8a052,500.0,0,328,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
295,Montreal,San Francisco,e1b3a9dba3a1ad8254cc77878b20eba4,562.0,1,376,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
296,Montreal,San Francisco,60a089d3e84830874570c193e6586a52,504.0,0,328,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
297,Montreal,San Francisco,37a0daee988a9dcc502814bc8d1da746,1207.0,1,412,"(45.5016889, -73.567256)","(37.7749295, -122.4194155)"
298,Nadi,San Francisco,6e64006a79287d91e53cabf37dda9d9f,1996.0,1,1495,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
299,San Francisco,Nadi,0608b56a1b4cf9ef3b44a623c665958e,1236.0,1,731,"(37.7749295, -122.4194155)","(-17.7765356, 177.4356227)"
300,Nadi,San Francisco,28447a888f32d23c464b66e20d0e9db9,3008.0,2,1375,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
301,Nadi,San Francisco,181c4750fffdd79d2b6b1798ac32bfe7,2371.0,1,970,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
302,Nadi,San Francisco,ab8a17bce3cd813b7f873a2f34160646,3980.0,1,965,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
303,Nadi,San Francisco,d2c76ebd6115a2783c43d6eee7035ae0,1147.0,1,774,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
304,Nadi,San Francisco,1d7067eda0dd3dd610271f2480bb9d5c,2029.0,2,1044,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
305,San Francisco,Nadi,ee8d27a8c5cd9bbffdd0d1b1f3330326,4673.0,2,1225,"(37.7749295, -122.4194155)","(-17.7765356, 177.4356227)"
306,Nadi,San Francisco,c9028f1e9629be67c4db6e86c6934047,3949.0,1,970,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
307,San Francisco,Nadi,420a2ce09855f76b8952a5a7144f3926,1225.0,1,729,"(37.7749295, -122.4194155)","(-17.7765356, 177.4356227)"
308,Nadi,San Francisco,81cc4a679473f6cddddbdd93124562a6,2837.0,1,1340,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
309,Nadi,San Francisco,7a5c3007df09fb0621247c30c82863e7,1900.0,1,1495,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
310,San Francisco,Nadi,999bdd83b2286b6946474bb3185a85dc,1950.0,1,925,"(37.7749295, -122.4194155)","(-17.7765356, 177.4356227)"
311,Nadi,San Francisco,7e65c31533fc75ba0d9dfa98f776ab3b,3311.0,1,980,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
312,Nadi,San Francisco,d3e8c7e96513c681326f2530c0cfa7d2,1179.0,2,1247,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
313,Nadi,San Francisco,3d42f9a8c8c26704fb29087ad80d1a3c,4179.0,1,777,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
314,Nadi,San Francisco,c071880e18902b13e0eeb24a13445003,2011.0,1,1450,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
315,Nadi,San Francisco,6b907ff18b9263488d477b10ae0a0172,3141.0,1,732,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
316,Nadi,San Francisco,d1b97307f211e8a16174be235bde25e6,2501.0,2,1435,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
317,Nadi,San Francisco,bd8ee0e99c751e3dd0c1f3aa22bf52f8,3254.0,2,1104,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
318,Nadi,San Francisco,c79384ee59e3c6de0e7e2554cde3b2ad,1230.0,1,777,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
319,Nadi,San Francisco,85515e5772199d4805add392293c91e0,2123.0,1,1475,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
320,Nadi,San Francisco,8d7ac1e3fbc01ab839ee99e5672816b9,5286.0,2,1418,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
321,Nadi,San Francisco,1693d396e20fa3f8c1d3f88e678ec693,2879.0,2,1500,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
322,Nadi,San Francisco,79e4cabe807aa85c01fdbaded7008fb4,1179.0,2,1247,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
323,Nadi,San Francisco,67abd8bb29188667e4dda1dc19633133,1052.0,0,670,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
324,Nadi,San Francisco,f4b29f1a2d8b88e19a44ff894ce244c5,2700.0,1,777,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
325,Nadi,San Francisco,72d649f42c62647ec67cb739c931196e,3121.0,1,741,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
326,Nadi,San Francisco,b003253d5773f5c5f1f9ecbde70ea470,3493.0,1,1110,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
327,San Francisco,Nadi,f2d1b774bcaff68a637a6f1e2a11080c,1326.0,1,1395,"(37.7749295, -122.4194155)","(-17.7765356, 177.4356227)"
328,Nadi,San Francisco,8d6de82fca148871f50ab79e4e849e62,1230.0,1,784,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
329,Nadi,San Francisco,7a500c36dd42434ffd5a9ed8fa2595a2,2496.0,1,1340,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
330,Nadi,San Francisco,c5c9bc26c15b4f1288f537b9329782ea,4673.0,1,970,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
331,Nadi,San Francisco,a7f3187131c873e04bcf2d552ffc9aab,1088.0,1,780,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
332,Nadi,San Francisco,e32ce55f6252815d53f92499ae7d2d81,3980.0,1,980,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
333,Nadi,San Francisco,0b03bfa9b31dd62f6318e89abf2bf53f,1338.0,1,755,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
334,Nadi,San Francisco,cbfe5721fdcb4c7f0b3090ab8cac15b2,1179.0,2,1227,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
335,Nadi,San Francisco,8fc7e60270903bb30e256956481fb248,2029.0,2,1044,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
336,Nadi,San Francisco,be8123b23874237be0666a6a148e3c94,2700.0,1,779,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
337,San Francisco,Nadi,aa5d42aed08523e6a0bbe10efd973c90,4752.0,1,920,"(37.7749295, -122.4194155)","(-17.7765356, 177.4356227)"
338,Nadi,San Francisco,48622cbf5137b49e7fe9f054ec1b4869,1300.0,1,782,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
339,Nadi,San Francisco,84fbb6ba26865adb366cd2368fd53614,3121.0,1,726,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
340,Nadi,San Francisco,da75c2104fb35b144457cba8b275cfd4,1248.0,1,774,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
341,Nadi,San Francisco,d701462c464072bc68bc8727f1023ae3,4179.0,1,779,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
342,Nadi,San Francisco,7914701c2a8a12a4e42af494f239cb0c,4752.0,2,1044,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
343,Nadi,San Francisco,f9a613085e6ed639dc50e8d75788d72c,4839.0,2,1580,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
344,San Francisco,Nadi,0a9c323f17ca6f2c48f2f292f77b4a05,1179.0,2,1131,"(37.7749295, -122.4194155)","(-17.7765356, 177.4356227)"
345,Nadi,San Francisco,46440815ec5a94108f9aa11ecacaa085,3316.0,2,1042,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
346,Nadi,San Francisco,574d4c7e60383bf0770c1be68eca2b4b,1282.0,1,735,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
347,Nadi,San Francisco,05b1db1e57ff61ca75edeb9ff44a79e0,3311.0,1,965,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
348,Nadi,San Francisco,c8598f9c73c0b83c1c3c01ed5d746d0e,1225.0,0,670,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
349,Nadi,San Francisco,59dc0b8b6aa2ab8854775d0b6c67e574,2700.0,1,774,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
350,Nadi,San Francisco,83cdd7e894f9d46b5edab8b8fdc2b6f7,3141.0,1,729,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
351,Nadi,San Francisco,5eb9664689e93c6a2cfb8c33bed847ce,1154.0,1,780,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
352,Nadi,San Francisco,5d21e8b60993957a12604015207d4435,0.0,1,970,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
353,Nadi,San Francisco,5218d8f39ce90207fe306c69b9613e1e,2021.0,2,1215,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
354,Nadi,San Francisco,7c97ea07837b851b0aed8ac8e9c9ee0e,5250.0,2,1242,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
355,Nadi,San Francisco,61e76c0924a0c982dc54aa0a3fa6ddf3,1326.0,1,1470,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
356,Nadi,San Francisco,15ee41d6de20c822dcdbf45f88653fa6,1230.0,1,774,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
357,Nadi,San Francisco,5afec63fba074f64370e2727d0232ce6,1230.0,1,785,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
358,Nadi,San Francisco,8ce22a829d624c294b0c6fcb4c4de239,4752.0,2,1042,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
359,Nadi,San Francisco,b9b054bd3c4b4d6d95d6c607291faccc,5245.0,1,1135,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
360,Nadi,San Francisco,96cc110978ef83e4feff9708c9a333b3,2029.0,2,1042,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
361,Nadi,San Francisco,d09ca1751e2613012463af638a84440b,4673.0,1,955,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
362,San Francisco,Nadi,a4c458f280e1e680218eb3f03521bf19,1900.0,1,730,"(37.7749295, -122.4194155)","(-17.7765356, 177.4356227)"
363,Nadi,San Francisco,3a26ce676ab92611c56b5435198e2af3,1088.0,1,780,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
364,Nadi,San Francisco,19dcb18aeb9bf223997a32c793a5e25c,1147.0,1,785,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
365,Nadi,San Francisco,edd69e826b25dc581a62cf6daf084102,3280.0,1,970,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
366,Nadi,San Francisco,29aae931aa0da8564b9aa4c87b697c7f,3121.0,1,731,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
367,Nadi,San Francisco,effe58fe6552beade3cfac399d6fa814,4752.0,2,1044,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
368,San Francisco,Nadi,863806fb2b531a3c71d2008c809d6260,1052.0,1,710,"(37.7749295, -122.4194155)","(-17.7765356, 177.4356227)"
369,Nadi,San Francisco,594b54c7f26833385ccaf7c1e6bec599,5663.0,1,1125,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
370,Nadi,San Francisco,654452dab933e02c44c7f297d0e53b1e,1900.0,1,1500,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
371,Nadi,San Francisco,f012b76f82fccca2010a66c90bad626e,2316.0,1,1120,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
372,Nadi,San Francisco,0ca2bdcce666e6e48f45532683010243,1230.0,1,773,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
373,Nadi,San Francisco,e006bf7a5a5e698e41bf35e192ec6e3d,1236.0,1,782,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
374,Nadi,San Francisco,11d9f89a56a5408a1842ef92f41b03a0,1996.0,1,1500,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
375,Nadi,San Francisco,75c00643bb56e8cf718c08a77067fb0f,1179.0,2,1227,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
376,Nadi,San Francisco,918eceb290c1ac0f6f27c88a9c724968,4711.0,1,1165,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
377,Nadi,San Francisco,e8656318414bc2c5fa064be86540e584,2206.0,2,1234,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
378,Nadi,San Francisco,2db48154e3e92799a609d12bc7e82d8c,4615.0,1,1475,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
379,Nadi,San Francisco,3e4f5260c54eff8fb7bb748bad3730ce,3980.0,1,955,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
380,Nadi,San Francisco,39f965de027b58f7419750788bbb77ee,2501.0,2,1435,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
381,San Francisco,Nadi,9919ee91830995f3fd9887fe6e033cac,1154.0,1,705,"(37.7749295, -122.4194155)","(-17.7765356, 177.4356227)"
382,Nadi,San Francisco,4c915758a8517f88ec30f55fa0099dd4,3212.0,1,780,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
383,Nadi,San Francisco,4ab8332aaf48225f3ecd934781dbdcad,4752.0,2,1044,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
384,Nadi,San Francisco,4aa24f17913ea6f4f528aaf05a49070e,1372.0,1,755,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
385,Nadi,San Francisco,ccb680a496c4391b792f269da4e98595,4752.0,2,1044,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
386,Nadi,San Francisco,87fcc12ef6eb4ca39ba6c0edc3c54dab,3121.0,1,735,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
387,Nadi,San Francisco,4e65564a6975fdd4fdbae653dd564159,3311.0,1,955,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
388,Nadi,San Francisco,279f6221f963105529ba837bad1f38bb,2621.0,1,772,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
389,Nadi,San Francisco,2f7e8b4d9bccc1dda5dd8183cbbd2185,1236.0,1,780,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
390,Nadi,San Francisco,002209f2d0486cd13c3ab009b30474c3,1915.0,1,1450,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
391,Nadi,San Francisco,878c761f02b0d6efb8c1a42083c64228,4711.0,1,1165,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
392,Nadi,San Francisco,3d7dc9afab75cf971be2648408c52128,4849.0,3,1630,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
393,Nadi,San Francisco,7ae19f225572f2f98387817cb246e6b3,4359.0,1,1470,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
394,San Francisco,Nadi,c86c6a099473d2243bd5ccd38e0692d2,2021.0,2,1210,"(37.7749295, -122.4194155)","(-17.7765356, 177.4356227)"
395,Nadi,San Francisco,2a3b5b41dcbf536537a4a2b1b400ff10,1950.0,1,955,"(-17.7765356, 177.4356227)","(37.7749295, -122.4194155)"
396,San Francisco,Nadi,833a818d4aff45fe2e028e7daed1fe59,4673.0,1,920,"(37.7749295, -122.4194155)","(-17.7765356, 177.4356227)"
397,San Francisco,Nadi,eb2956caad08da660d17c7013911d6b2,1230.0,1,726,"(37.7749295, -122.4194155)","(-17.7765356, 177.4356227)"
398,Tokyo,San Francisco,5daf7984b933ca4eec605d7d315b6e53,1793.0,1,744,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
399,Tokyo,San Francisco,77e3b60520c8a71e89ce0988ff275113,10791.0,1,764,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
400,Tokyo,San Francisco,c10b95a716bb009b085f1b9cf3693609,8400.0,1,975,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
401,Tokyo,San Francisco,e8f5d48e32e033da46384195fc0f8e43,1349.0,1,1150,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
402,Tokyo,San Francisco,aa919affdfa86340da73e09ee7582ca1,13317.0,1,774,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
403,Tokyo,San Francisco,5fc0f4bcaed8f216ddd8755e438ed210,5946.0,2,1194,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
404,Tokyo,San Francisco,a396f91c564d743d16b2ec068987e33d,8766.0,1,1113,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
405,Tokyo,San Francisco,7b913b16fb22916c2797d64e7b5a0079,13317.0,1,774,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
406,Tokyo,San Francisco,aebe7aff1a874936c3afc76343664e2d,1453.0,1,1110,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
407,Tokyo,San Francisco,96333a49b72696630043b46260f554d0,8400.0,1,975,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
408,Tokyo,San Francisco,bc21ce3883cc8a253ea7e642af133867,1453.0,1,1155,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
409,Tokyo,San Francisco,97845471341db36c17d1933494de84e9,8400.0,1,975,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
410,Tokyo,San Francisco,ecdd44db1fdbc36009bdc6758bdd387b,1453.0,1,1160,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
411,Tokyo,San Francisco,59dff0dd1c6aa600619aafad11a780f7,1453.0,1,1150,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
412,Tokyo,San Francisco,3b8fe6ec9c3e541a177d90ace867e3f7,2640.0,1,870,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
413,Tokyo,San Francisco,5f0aa44e1f3774b8c33c445332b82c1d,973.0,1,965,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
414,San Francisco,Tokyo,69919cfe8807122e0eda5354c8f275da,1163.0,1,800,"(37.7749295, -122.4194155)","(35.6761919, 139.6503106)"
415,Tokyo,San Francisco,b8fec4351b33f114bdd1f43063188596,913.0,1,975,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
416,San Francisco,Tokyo,d66e0f9f36100898cf99065d3c7f3440,5927.0,1,668,"(37.7749295, -122.4194155)","(35.6761919, 139.6503106)"
417,Tokyo,San Francisco,2c74e17092d61913cdb0605fa6f7c9e5,5927.0,1,1113,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
418,Tokyo,San Francisco,53678486122b240f0cb854a8c279fab6,2237.0,1,735,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
419,Tokyo,San Francisco,8ce0e9356af31a4493547125800bf25b,2186.0,2,1194,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
420,Tokyo,San Francisco,e679b45eed98aa39c332b25bc3c70111,6433.0,1,1280,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
421,Tokyo,San Francisco,42b90fabf2db9a7a35797c0067361ca9,1347.0,1,1113,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
422,Tokyo,San Francisco,9f917076567df86196298baf8f6e19f9,4657.0,1,1200,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
423,San Francisco,Tokyo,c853fd62c9ba917ad1158675302408af,10787.0,1,785,"(37.7749295, -122.4194155)","(35.6761919, 139.6503106)"
424,Tokyo,San Francisco,dbd7a9d79ef00a320597b695fee4430d,1608.0,1,1470,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
425,Tokyo,San Francisco,f51e81bed52574680534a9f864e8f535,2234.0,1,774,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
426,Tokyo,San Francisco,dbc2c800e8c448dd7829a8ec79395aa1,913.0,1,975,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
427,San Francisco,Tokyo,5ab94210b1090ce19d51a1b95d04c619,1245.0,1,1050,"(37.7749295, -122.4194155)","(35.6761919, 139.6503106)"
428,San Francisco,Tokyo,066afa7419e540dc1da148a55425ff9f,974.0,1,1075,"(37.7749295, -122.4194155)","(35.6761919, 139.6503106)"
429,Tokyo,San Francisco,0591a5b9ba09624e5faecade60aa5c0d,2237.0,1,735,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
430,San Francisco,Tokyo,2c31d5840503bea66a50a12e45e0b385,1125.0,1,950,"(37.7749295, -122.4194155)","(35.6761919, 139.6503106)"
431,Tokyo,San Francisco,a333ae5d3159614e7c2cc472cf769911,10694.0,2,1194,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
432,Tokyo,San Francisco,a7bf01403c43466c0aa149f06c481db2,2234.0,1,779,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
433,Tokyo,San Francisco,49d33aa8c39ad122810681c136788f8b,2309.0,1,880,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
434,Tokyo,San Francisco,000671590d2b5592dc71745458a245b1,2297.0,1,1200,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
435,Tokyo,San Francisco,2a8f1da33a5e7f3715c4505cc49f13e7,1433.0,2,970,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
436,Tokyo,San Francisco,1bfcc5efa5bb4df0425384cbfc67e5bb,2230.0,0,645,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
437,Tokyo,San Francisco,52077c3ca5f33786864fe7e23ee5e56a,2234.0,1,732,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
438,Tokyo,San Francisco,9555a19a336e26b538c70528dbd7897c,10787.0,0,645,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
439,Tokyo,San Francisco,68efa6f84ce4cdec32075db3769d9451,1900.0,1,1370,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
440,Tokyo,San Francisco,91814fcbe91504d869f8dfaab033dfcb,2783.0,1,772,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
441,Tokyo,San Francisco,4ca53cbe53d95b7ff03449aaeb471e24,2234.0,1,764,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
442,San Francisco,Tokyo,bb2899b2f3beb93d03639ca8e99dc536,11606.0,1,895,"(37.7749295, -122.4194155)","(35.6761919, 139.6503106)"
443,Tokyo,San Francisco,47a1f95722ca9aa84dc2a92ef2829482,1453.0,1,1155,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
444,Tokyo,San Francisco,2029c941e5b74c8598bf4efa3a6f49eb,2234.0,1,764,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
445,Tokyo,San Francisco,2abf66db05173745b41e587961c41692,2234.0,1,772,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
446,Tokyo,San Francisco,d955a1c9fef6987a482952959653e7de,13313.0,0,645,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
447,Tokyo,San Francisco,8d7a7386e4c3fa02fee6b6fdde2786c8,974.0,1,1110,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
448,Tokyo,San Francisco,f14e7a3a208559b4242ccac4d7584b42,2163.0,1,1113,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
449,Tokyo,San Francisco,4ab1408fd548bfb902ff48d9a38b6aa3,880.0,1,975,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
450,Tokyo,San Francisco,90c80863a6417c5d5e5f6bf6060fdc75,1359.0,1,890,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
451,Tokyo,San Francisco,2c2dc664db1acc1df29508e9ee3c292b,1163.0,1,890,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
